uuid;title;price;image;coordinates;guests;bedrooms;beds;bathrooms;description
132645d3-7472-4838-af72-8eb3934661f5;Apartment u Parka Chelyuskintsev;61;IMG-132645d3-7472-4838-af72-8eb3934661f5.jpg;53.92298118,27.60641711;5;2;1;2;In the Pervomaysky District district of Minsk, close to Olympic Sports Complex, Apartment u Parka Chelyuskintsev features free WiFi and a washing machine. This apartment provides accommodation with a balcony. The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a dishwasher and a kettle, and 1 bathroom with a hot tub and slippers. Towels and bed linen are provided in this accommodation. A Full English/Irish breakfast is available daily at the apartment. At Apartment u Parka Chelyuskintsev guests are welcome to take advantage of a hot tub. Palace of Republic is 3.7 km from the accommodation, while Minsk Sports Palace is 3.9 km away. The nearest airport is Minsk National, 28 km from Apartment u Parka Chelyuskintsev, and the property offers a paid airport shuttle service. 
bac0307c-cc3a-4b22-9db8-45bc341e266c;Apartments in the center of Minsk on Zaslavskaya st;70;IMG-bac0307c-cc3a-4b22-9db8-45bc341e266c.jpg;53.90836300,27.53659300;2;2;1;2;Located in Minsk centre, 2.6 km from Palace of Republic and 2.7 km from Dinamo Stadium, Apartments in the center of Minsk on Zaslavskaya st provides accommodation with free WiFi and a balcony. The units come with parquet floors and feature a fully equipped kitchen with a microwave, a dining area, a flat-screen TV with satellite channels, and a private bathroom with shower and a hairdryer. A fridge, an oven and stovetop are also featured, as well as a kettle. A children's playground is available on site and hiking can be enjoyed within close proximity of the apartment. Palova Arena is 2.8 km from Apartments in the center of Minsk, while Minsk Sports Palace is 3.1 km away. The nearest airport is Minsk National, 46 km from the accommodation, and the property offers a paid airport shuttle service. 
a12a229d-7e29-4a6d-b064-82e32c8110b8;Your home;35;IMG-a12a229d-7e29-4a6d-b064-82e32c8110b8.jpg;53.91789074,27.55580802;6;2;1;1;Located 900 m from National Academic Big Opera and Ballet Theatre, Apartment Masherova 56 offers accommodation in Minsk. The unit is 1.4 km from Holy Spirit Cathedral and the Svisloch River's embankment is within a 10-minute walk. Free WiFi is featured throughout the property. The kitchenette is fitted with a refrigerator and a stovetop, as well as a kettle. Towels and bed linen are available in this self-catering accommodation. There is a private bathroom with a bath or shower. There is a variety of shops and cafes providing off-site dining options within a reach of the property. Victory Square is 1.6 km from Apartment Masherova 56, while Belarusian Great Patriotic War Museum is 1.6 km from the property. The nearest airport is Minsk National Airport, 31 km from the property. 
c9934cc3-94f4-4d37-8bc9-ba1a9016b662;Lux Center Apartment;45;IMG-c9934cc3-94f4-4d37-8bc9-ba1a9016b662.jpg;53.90154600,27.55841400;2;2;3;2;Located in the centre of Minsk, just 700 m from Palace of Republic and less than 1 km from Dinamo Stadium, Lux Center Apartment provides accommodation with garden views and free WiFi. The property is 5 km from Olympic Tennis Centre and 5 km from Olympic Sports Complex. The apartment features 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are provided. Palova Arena is 1.3 km from the apartment, while Minsk Sports Palace is 1.6 km away. The nearest airport is Minsk National Airport, 43 km from Lux Center Apartment. 
c3874e9e-fde7-45f1-81d1-88c9ec63d57d;Апартаменты у ГУМа;53;IMG-c3874e9e-fde7-45f1-81d1-88c9ec63d57d.jpg;53.90164400,27.55705800;4;3;4;1;Апартаменты у ГУМа is set in the Tsentralny District district of Minsk, 300 m from Palace of Republic, 700 m from Dinamo Stadium and 1.1 km from Palova Arena. The property is 3.9 km from Olympic Sports Complex and 5 km from Falcon Club. This apartment is fitted with 1 bedroom, a flat-screen TV, and a kitchen. Minsk Sports Palace is 1.1 km from the apartment, while Olympic Tennis Centre is 3.5 km from the property. The nearest airport is Minsk National Airport, 31 km from Апартаменты у ГУМа. 
346ef06f-2428-40a3-ab58-772df3e1bd54;Aparton Nezavisimosti Prospekt 39/1;28;IMG-346ef06f-2428-40a3-ab58-772df3e1bd54.jpg;53.91033630,27.57660309;4;2;2;2;Situated 2 km from Palace of Republic and 2.8 km from Dinamo Stadium in the centre of Minsk, Aparton Nezavisimosti Prospekt 39/1 features accommodation with free WiFi and free private parking. There is also a kitchen in some of the units equipped with a microwave, a fridge, and an oven. Guests at the apartment can enjoy a continental breakfast. Palova Arena is 3.2 km from Aparton Nezavisimosti Prospekt 39/1, while Olympic Sports Complex is 3.2 km from the property. The nearest airport is Minsk National Airport, 42 km from the accommodation. 
a95e23d5-1e05-43c2-a387-256e0bac68d7;Aparton Zolotaya Gorka 6;59;IMG-a95e23d5-1e05-43c2-a387-256e0bac68d7.jpg;53.91119720,27.58358265;3;3;1;1;Located in Minsk in the Minsk region, Aparton Zolotaya Gorka 6 provides accommodation with free WiFi and free private parking. There is also a kitchen in some of the units equipped with a fridge, an oven, and a stovetop. A continental breakfast is available daily at the apartment. Palace of Republic is 2.4 km from Aparton Zolotaya Gorka 6, while Olympic Sports Complex is 2.9 km away. The nearest airport is Minsk National Airport, 46 km from the accommodation. 
882f1411-b4dc-4989-b3b9-484fec33a484;Apartment near Sportivnaya station.;55;IMG-882f1411-b4dc-4989-b3b9-484fec33a484.jpg;53.90492300,27.48076500;3;3;1;2;Located in Minsk, 5 km from Olympic Tennis Centre, 5 km from Falcon Club and 6 km from Palace of Republic, Apartment near Sportivnaya station. Provides accommodation with a balcony and free WiFi. The property is 7 km from Minsk-Arena and 7 km from Minsk Sports Palace. The apartment comes with a flat-screen TV and 1 bedroom. Towels and bed linen are provided. Dinamo Stadium is 6 km from the apartment, while Palova Arena is 6 km away. The nearest airport is Minsk National, 47 km from Apartment near Sportivnaya station., and the property offers a paid airport shuttle service. 
b03d86af-758c-4f31-98ec-07431ddb9ce7;Апартаменты около Цума;30;IMG-b03d86af-758c-4f31-98ec-07431ddb9ce7.jpg;53.91577600,27.58464200;6;3;2;1;Апартаменты около Цума is set in the Sovetsky District district of Minsk, 2.1 km from Palace of Republic, 2.3 km from Minsk Sports Palace and 2.4 km from Palova Arena. It is located 1.6 km from Olympic Sports Complex and provides free WiFi plus a 24-hour front desk. The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a balcony with city views. Dinamo Stadium is 2.8 km from the apartment, while Olympic Tennis Centre is 4.3 km away. The nearest airport is Minsk National, 29 km from Апартаменты около Цума, and the property offers a paid airport shuttle service. 
63e74be1-13e1-4d8c-a9c1-5c9b09709632;Квартира-студия;26;IMG-63e74be1-13e1-4d8c-a9c1-5c9b09709632.jpg;53.90189500,27.55254200;6;2;3;2;Квартира-студия in Minsk provides accommodation with free WiFi, 1.6 km from Palova Arena, 1.9 km from Minsk Sports Palace and 2.3 km from Dinamo Stadium. This apartment is 5 km from Falcon Club and 6 km from Olympic Sports Complex. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen, a washing machine and 1 bathroom with a shower. Palace of Republic is 2.5 km from the apartment, while Olympic Tennis Centre is 5 km away. The nearest airport is Minsk National Airport, 36 km from Квартира-студия. 
0784bc5e-54d6-4e4e-a59a-258dfb43b4f7;Apartamienty LUX v tikhom tsientrie;55;IMG-0784bc5e-54d6-4e4e-a59a-258dfb43b4f7.jpg;53.91063325,27.57826207;4;2;4;2;Apartamienty LUX v tikhom tsientrie in Minsk features accommodation with free WiFi, 2.7 km from Palace of Republic, 2.8 km from Olympic Sports Complex and 3.4 km from Palova Arena. Housed in a building dating from 1951, this apartment is 6 km from Olympic Tennis Centre and 6 km from Falcon Club. The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a balcony with mountain views. A car rental service is available at the apartment, while hiking can be enjoyed nearby. Dinamo Stadium is 3.5 km from Apartamienty LUX v tikhom tsientrie, while Minsk Sports Palace is 3.7 km from the property. The nearest airport is Minsk National, 46 km from the accommodation, and the property offers a paid airport shuttle service. 
b1955663-a86d-4a16-ba1a-214c72f51908;Apartments na Vaneeva 22;26;IMG-b1955663-a86d-4a16-ba1a-214c72f51908.jpg;53.88107070,27.61091526;2;2;4;2;Set in Minsk, Apartments na Vaneeva 22 offers garden views and free WiFi, 5 km from Dinamo Stadium and 5 km from Palace of Republic. The units come with parquet floors and feature a fully equipped kitchen with a microwave, a dining area, a flat-screen TV with satellite channels, and a private bathroom with shower and slippers. A children's playground is available on site and hiking can be enjoyed within close proximity of the apartment. Olympic Sports Complex is 6 km from Apartments na Vaneeva 22, while Palova Arena is 6 km from the property. The nearest airport is Minsk National Airport, 36 km from the accommodation. 
91848c59-aa0d-48de-8f1b-27cff2cc4a98;Aparton. Nezavisimosti Prospekt 75;59;IMG-91848c59-aa0d-48de-8f1b-27cff2cc4a98.jpg;53.92192988,27.59799690;3;1;2;1;Set in Minsk, 1.8 km from Olympic Sports Complex and 3.7 km from Palace of Republic, Aparton. Nezavisimosti Prospekt 75 offers city views and free WiFi. Each accommodation unit includes a seating area with a flat-screen TV with cable channels, a kitchen with a dining area, and a private bathroom. A microwave, a fridge and oven are also featured, as well as a kettle. A car rental service is available at the apartment. Dinamo Stadium is 5 km from Aparton. Nezavisimosti Prospekt 75, while Palova Arena is 5 km away. The nearest airport is Minsk National, 45 km from the accommodation, and the property offers a paid airport shuttle service. 
a3045a12-bfde-4fce-b5f9-897cbb8735f8;Center VIP-Kvartira by;67;IMG-a3045a12-bfde-4fce-b5f9-897cbb8735f8.jpg;53.91231340,27.58695150;4;1;1;1;Located 900 m from Victory Square, Vip-kvartira Zolotaya Gorka 14 offers accommodation in Minsk. A TV is featured. There is a private bathroom with a bath and bath or shower. Belarusian State Circus is 1.5 km from Vip-kvartira Zolotaya Gorka 14, while National Academic Big Opera and Ballet Theatre is 1.7 km from the property. Minsk-2 Airport is 29 km away. 
91ad6397-fa09-4b6d-bce9-69caa637201d;Gorodskoy val 9;34;IMG-91ad6397-fa09-4b6d-bce9-69caa637201d.jpg;53.89923791,27.55185671;4;1;2;2;Located in Minsk, Gorodskoy val 9 provides city views and free WiFi, 700 m from Dinamo Stadium and 1.3 km from Palace of Republic. Some of the units include a cable flat-screen TV, a fully equipped kitchen with a dishwasher, and a private bathroom with a bath and a hairdryer. Palova Arena is 2 km from the apartment, while Minsk Sports Palace is 2.2 km away. The nearest airport is Minsk National, 41 km from Gorodskoy val 9, and the property offers a paid airport shuttle service. 
5000af0f-8dd0-4f42-a142-a4f79dfc26fc;Apartment Karvata 64;50;IMG-5000af0f-8dd0-4f42-a142-a4f79dfc26fc.jpg;53.90908200,27.67315500;2;2;2;2;Apartment Karvata 64 is situated in the Partizansky District district of Minsk, 7 km from Uruchie Sports Palace, 8 km from Olympic Sports Complex and 9 km from Chizhovka-Arena. This property offers access to a balcony, free private parking and free WiFi. The apartment features 2 bedrooms, a kitchen with microwave and fridge, and 1 bathroom with a shower, slippers and a washing machine. The apartment offers a terrace. Shooting Centre Sporting Club is 10 km from Apartment Karvata 64, while Shooting Centre is 10 km from the property. The nearest airport is Minsk National, 38 km from the accommodation, and the property offers a paid airport shuttle service. 
cce56c45-be8c-4f1e-9c2e-b920180a7209;Kisileva 10;27;IMG-cce56c45-be8c-4f1e-9c2e-b920180a7209.jpg;53.91155270,27.57163880;3;1;1;2;Set 1.9 km from Palace of Republic and 2.5 km from Palova Arena in the centre of Minsk, Kisileva 10 offers accommodation with free WiFi and free private parking. Some of the units feature a cable TV, a fully equipped kitchen with a microwave, and a private bathroom with a bath and a hairdryer. Guests at the apartment can enjoy a continental breakfast. Dinamo Stadium is 2.7 km from Kisileva 10, while Minsk Sports Palace is 2.8 km away. The nearest airport is Minsk National Airport, 42 km from the accommodation. 
8939927f-1b85-468b-b3c2-198bcf328942;Kvartira Kiselyova 3;63;IMG-8939927f-1b85-468b-b3c2-198bcf328942.jpg;53.90967900,27.57333100;4;1;1;1;Kvartira Kiselyova 3 features a balcony and is set in Minsk, within just 1.1 km of Palace of Republic and 1.5 km of Minsk Sports Palace. The property is 2.6 km from Olympic Sports Complex and 3.8 km from Olympic Tennis Centre. This apartment is fitted with 1 bedroom, a flat-screen TV, and a kitchen. Palova Arena is 1.6 km from the apartment, while Dinamo Stadium is 1.9 km away. The nearest airport is Minsk National, 30 km from Kvartira Kiselyova 3, and the property offers a paid airport shuttle service. 
98137ea8-3b88-48b0-8e2e-f21c55c3a482;апартаменты на Площади Победы;68;IMG-98137ea8-3b88-48b0-8e2e-f21c55c3a482.jpg;53.90858100,27.57857000;2;3;2;2;Апартаменты на Площади Победы is located in the Partizansky District district of Minsk, 1.3 km from Palace of Republic, 1.9 km from Minsk Sports Palace and 1.9 km from Palova Arena. This apartment is 4.2 km from Olympic Tennis Centre and 5 km from Falcon Club. This apartment is equipped with 2 bedrooms, a flat-screen TV, and a kitchen. Dinamo Stadium is 2 km from the apartment, while Olympic Sports Complex is 2.3 km away. The nearest airport is Minsk National Airport, 30 km from апартаменты на Площади Победы. 
